letra,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41
A,0.0,0.0,0.2657971470951331,-0.05731321780890957,0.501825140698651,-0.4025487420069227,0.5651783260345342,-0.7700642101284558,0.6421885372987186,-0.9866326300813778,0.40281425199918924,-0.6934149385349178,0.41081283671549135,-0.9396048460960748,0.34633854505719,-0.6660266208398985,0.3382414522857861,-0.5555229012469254,0.23909059364474897,-0.7229851519308781,0.2523043333250923,-1.0,0.21347609433646986,-0.6571701310109033,0.21476362540041743,-0.5449117366864296,0.08226788630669733,-0.7108878048085976,0.07826262959364753,-0.9211639265426202,0.074001098018497,-0.5902292900041548,0.09052669005527514,-0.4931819246569221,-0.07720886276202156,-0.6823585637410127,-0.07028039875368071,-0.8124325823472988,-0.05624405909367394,-0.5822582182798051,-0.043012137750816755,-0.5104054424161255
A,0.0,0.0,0.25701995494965746,-0.06854723676715734,0.49802086988485705,-0.4042033684733168,0.5706866580039756,-0.7657847425490528,0.6460063145684964,-0.9924337026903776,0.41004502540197,-0.698419784701493,0.4132014463228104,-0.9378238317117806,0.34819951151016876,-0.6646533232061831,0.3438281970788454,-0.5556308035985789,0.2481343015134513,-0.7309989791633053,0.25291924569741603,-1.0,0.21514310802854197,-0.659733699946915,0.22243083836189573,-0.5476394614295051,0.09083777483308524,-0.7229183305703659,0.08073463790417872,-0.9240686280058422,0.0784324314887352,-0.5948557965049053,0.10285452491956187,-0.49615272530399196,-0.06950389945804142,-0.6987724059841252,-0.06504049677010032,-0.81494653797077,-0.048824809957656666,-0.5853687875679319,-0.028089220474826235,-0.5135526095413794
A,0.0,0.0,0.2573344277354219,-0.07253009206210093,0.49546420835319016,-0.40601831653215176,0.567953739777137,-0.7666929080251572,0.6422954444554183,-0.993341726732529,0.411803625142993,-0.6906095889951221,0.41509392712317683,-0.9375153300993496,0.34719666539774835,-0.6682835946122432,0.3414881631017094,-0.5618162344193932,0.24984413400160901,-0.7257779635874781,0.2549416377484339,-1.0,0.21519211646944097,-0.6654456923739288,0.2230709485148382,-0.5584940976121003,0.09108711140175839,-0.7178441876989078,0.08266421065450295,-0.924139620647762,0.07841311057903906,-0.5998954820435274,0.10262819510913497,-0.5071021389743624,-0.06904015119625116,-0.6931467863605025,-0.06462057584599615,-0.813725988437821,-0.04958331855059484,-0.5888744950296438,-0.030083528065947954,-0.5215890948457306
A,0.0,0.0,0.26196990928711217,-0.08978558989726232,0.4911302581496679,-0.4117706858680004,0.5625797241005962,-0.7642707637177193,0.6403945663291581,-0.9841769128873622,0.4001270507412491,-0.6928979497977105,0.4095940556350022,-0.935394793889875,0.343484745048159,-0.6680433371419812,0.33285933633713477,-0.5653595100018923,0.24055448162866402,-0.726330307973488,0.2492462470447049,-1.0,0.21083054870877257,-0.6678635881294749,0.21330909212855503,-0.5623214067563974,0.08367029087050358,-0.7138987857839227,0.07506313013359012,-0.9185682358774622,0.07580502597785235,-0.5968908978108659,0.09815694982405963,-0.5039401539268595,-0.07709009727621799,-0.6819666036682788,-0.07398597746909366,-0.8088524472358559,-0.05235966091057822,-0.5866632173252753,-0.03079763624299652,-0.5152474782679516
A,0.0,0.0,0.26197433149986904,-0.08756358787532442,0.48933609543538825,-0.4186007571969426,0.5596508322023002,-0.7713975760173346,0.6383429292568517,-0.9953009976903112,0.3991092697097412,-0.6963013548586804,0.41139757601733457,-0.9363249755934948,0.3431561301997762,-0.6699415672548039,0.32959230421220564,-0.5667117175036313,0.24102588280115247,-0.7287648165345144,0.25415148701097695,-1.0,0.21186818106055194,-0.6681290568373931,0.21042474462461605,-0.5625342762578279,0.08493673357620782,-0.7176196394980594,0.08118770388361074,-0.921552777579351,0.07581112936638332,-0.6013111412719956,0.09151339381384385,-0.5116862633045217,-0.07422663523585019,-0.6884474605328952,-0.06656761197228374,-0.8149217325047027,-0.050659428054384836,-0.5942670190727909,-0.03707036216872634,-0.526731147462914
A,0.0,0.0,0.2597670927151871,-0.08472804848412965,0.49012059542440484,-0.4161434079186728,0.5596718355307683,-0.77196249282815,0.6370285954977746,-0.9942081579039656,0.4016710256118561,-0.6957051393356098,0.4117522446453117,-0.933308091082329,0.3433118156448925,-0.6675982349812171,0.3305283642213521,-0.5643657917698667,0.24219873311651227,-0.7276994073678291,0.2535405440826547,-1.0,0.21247189589928417,-0.6685474804745581,0.21110875732189222,-0.5592116586506363,0.08634265918560857,-0.715294304593567,0.07893972281613425,-0.9214816783169729,0.07602802536123933,-0.6010976387565873,0.09265160628056857,-0.5074475569901314,-0.07313761655176976,-0.6855312576713967,-0.06989737067171664,-0.8110550985307888,-0.05140998785311709,-0.5912198973564159,-0.03384609506843777,-0.5232125592363687
A,0.0,0.0,0.26552507929072167,-0.08387192084667602,0.49587739914951207,-0.41282728113674977,0.5574114770329598,-0.7701280936968135,0.6344750355263001,-0.9865526304005622,0.4003032317547141,-0.6901394758909131,0.4074366219607456,-0.9301497252237305,0.3404919832841725,-0.6652180585742864,0.33108598149226154,-0.5617346249482845,0.2368040796784205,-0.7215048071973433,0.25151835943315604,-1.0,0.2103980782692329,-0.6674453174365339,0.2095666116693132,-0.5576676146725438,0.07952016435673954,-0.7092740196252908,0.07559897169875228,-0.9213590469881008,0.07180025053074168,-0.5998117766288421,0.08794696831394648,-0.5079952833167423,-0.08132719291900463,-0.678896019025946,-0.07553295191118674,-0.807190358585041,-0.056494950156017194,-0.5882104733790994,-0.039202071452163596,-0.5232942687552649
A,0.0,0.0,0.26651532605820577,-0.06822848528263549,0.5022316196210433,-0.4059346380664879,0.5620439258832955,-0.7703979429047249,0.6377695688268572,-0.9871140221224947,0.40291615403596714,-0.6924443460073456,0.4121141812896242,-0.9322798848826147,0.34435895293881363,-0.663145053731929,0.3351586105269088,-0.5597956178298825,0.23945932565999856,-0.7225590563106294,0.2558947305261911,-1.0,0.21422766996107254,-0.6615553117350934,0.21298944615819745,-0.551167023040262,0.08264651913063492,-0.7099759783038804,0.07913712508664962,-0.9196107601609884,0.07517125900813605,-0.594615983736785,0.09059571143944771,-0.5030867811988314,-0.07747030761314709,-0.6812387871580488,-0.07115619581685632,-0.8066294942285999,-0.053588196242845436,-0.5851165035862765,-0.03839747832963648,-0.5210717021873036
A,0.0,0.0,0.26800330979528875,-0.0655139871793878,0.5084734053685345,-0.4023040670950539,0.5706031849997287,-0.771066033128958,0.6480749703513654,-0.99205639441598,0.4136416662145088,-0.6886137616172264,0.4177170938912186,-0.9358385137701436,0.35002005642929673,-0.6670644363658913,0.341037585942284,-0.5573303826805466,0.24987597956763377,-0.7221381316321864,0.2577477889482292,-1.0,0.2183390369813427,-0.659842183999814,0.22271996186371704,-0.5461185480307881,0.09222314376293494,-0.7138462030369503,0.08310008448891955,-0.9244297966840037,0.08066124206463014,-0.5949240762415609,0.10222587608808552,-0.49647278139073414,-0.06978242165396749,-0.6872348094348544,-0.06619648712125323,-0.8127635434187782,-0.049579493221508245,-0.58462747362628,-0.03095579059149995,-0.5136546496035221
L,0.0,0.0,0.1951444903084739,-0.01603169666429494,0.40436426830576905,-0.12105448824878111,0.5804338292773962,-0.1796634523137238,0.70553284146256,-0.18648463893345943,0.3411640109837872,-0.47234034688205195,0.4084107867800433,-0.7108292371065424,0.4375065736644674,-0.8672996044565423,0.46273049710931624,-1.0,0.23579762700519205,-0.5147099164035982,0.24446329578239007,-0.6791489280223133,0.19641042350820864,-0.4695452014809045,0.18154865628647096,-0.32704131977774464,0.12334956975823143,-0.523263159728312,0.12059630965280548,-0.660360779991966,0.0940872389598671,-0.4479943525324448,0.0902732836037417,-0.31193322712640675,0.008564811644484525,-0.5143272310668158,0.016319508482038322,-0.6324585910664116,0.0050185232733983565,-0.4888677526969809,0.0035217223127225325,-0.3881385363469294
L,0.0,0.0,0.1931114543838102,-0.017683120576177474,0.40074653342419914,-0.12078653638767878,0.5749162241952601,-0.17447112051626598,0.6978944784596752,-0.1856585236949991,0.3337563803075172,-0.4673839375123033,0.3997889523724955,-0.7088739633170431,0.4290488340258818,-0.8666244923570041,0.4556536197780707,-1.0,0.22933838845548146,-0.5085627979527384,0.23995529505344962,-0.6759519242290674,0.19010738735567748,-0.4689075351552136,0.17430873761115723,-0.32495263246861067,0.11841344579934782,-0.5174547079742209,0.1145805138374173,-0.6561030964617979,0.08676679955965046,-0.4445190069240579,0.08459126313773654,-0.30692595687227725,0.005196721022090227,-0.5084380269002645,0.00964090409666293,-0.627090617216854,0.00044515717140680765,-0.4817748675527863,0.004358695512628488,-0.37832869910731864
L,0.0,0.0,0.19339597207320502,-0.01622872666450717,0.40191898039716245,-0.11831036494799484,0.5759130122161331,-0.1735448728781187,0.6995343438004626,-0.18528174253866989,0.3350798618511797,-0.46674946069484635,0.3999093386659752,-0.7073517430966064,0.42890123039043915,-0.8664051188866317,0.45508684876803746,-1.0,0.23104297060905657,-0.5077128363791715,0.24218758466886872,-0.6761119828032468,0.19193536927969596,-0.4662386210057869,0.17706555914267239,-0.3236410266084861,0.12067885216007719,-0.5167293977269641,0.11636568200911725,-0.6550465355154671,0.08747032533851826,-0.4414833671373269,0.08579089637647681,-0.3064338372289208,0.007688184149546245,-0.5086938412508802,0.010720876685466584,-0.6278123444183406,0.0006667140310589996,-0.4815836137399018,0.004699243467560543,-0.38003489176901856
L,0.0,0.0,0.19382906399450234,-0.016224503446289347,0.4020425359705439,-0.11882982591087439,0.5756214473120669,-0.17737156921868646,0.7000605959507583,-0.185883321340455,0.3387132607970967,-0.47054727981021405,0.40295218320730924,-0.7104704300930266,0.43194222462319526,-0.8684817717239214,0.45857706790846,-1.0,0.23377344005376838,-0.5123917269636945,0.24179055336974709,-0.6763040771830725,0.18982772194286787,-0.4675977869093867,0.17385970786642918,-0.3242917009641411,0.12296059260641747,-0.521600801131466,0.11780646434123497,-0.65715145495011,0.08808821966709783,-0.4468863377201736,0.08526252132017317,-0.3115814525011894,0.010681662978901524,-0.5146368854908467,0.013502742629234501,-0.6374861911085843,0.002291379206182931,-0.49578896238048026,0.005201158058944548,-0.39448968594481404
L,0.0,0.0,0.19509207957442087,-0.01441497313670755,0.40492822415533647,-0.11550756759427531,0.5779328764634143,-0.17323401425527027,0.7013759084366588,-0.18065189552327057,0.3381496079787178,-0.4680017808962963,0.40372100272345374,-0.7094651020194921,0.4335068037744418,-0.8678587637998538,0.4607387763168872,-1.0,0.233137408191097,-0.5090950989442331,0.23993571520563062,-0.6769800793951433,0.1885506741405272,-0.4710640801370934,0.17218970190506763,-0.3254099287938478,0.12256692738419651,-0.517506296991187,0.1163502601280377,-0.6574841788855791,0.08603742609185872,-0.4488024714391051,0.08255426995266693,-0.3119770675852304,0.010934078217418926,-0.5092062024654452,0.010933943219215753,-0.6337060003731351,-3.2365819210946305e-05,-0.4933252838404721,0.0039526461402798726,-0.39177842042922406
L,0.0,0.0,0.192598423384077,-0.01633602693329108,0.40230100336259866,-0.1193706266242516,0.575704242995489,-0.17348097348788016,0.6991391043272297,-0.18825054136077582,0.3358927272801141,-0.46522263165663846,0.3991555584446187,-0.7082397209165011,0.42670408454843267,-0.8670493772488986,0.45299695158697595,-1.0,0.22932563849423834,-0.5076464247166574,0.2369586561522825,-0.6698484731527037,0.18477039396438596,-0.46003369369881786,0.16937651760455136,-0.31602414353949054,0.11712819450256427,-0.5161706732103947,0.1106375530357508,-0.650653831100855,0.08037491011176612,-0.441335586802579,0.07833378700652883,-0.30716898446270874,0.003836111573812629,-0.5073988681192334,0.0074823575296885094,-0.6263156184107354,-0.0038146128813394057,-0.4838447652207357,-0.0012989950123033461,-0.3825668964826108
L,0.0,0.0,0.19237935931431285,-0.015918647267911035,0.40195844327641495,-0.11834238077509399,0.5763048001569415,-0.1734483190292168,0.7000057376334017,-0.1839435140491407,0.33758043525266995,-0.46786396917962814,0.4038521332615824,-0.7115749268536418,0.430899960331073,-0.8687313476108955,0.45774172033081284,-1.0,0.23010135221184075,-0.5094901946758014,0.23522376499303896,-0.6742210366704547,0.18164923970599473,-0.4696059878402816,0.16466150943518926,-0.32114800899379115,0.11675640271114356,-0.5177285420639656,0.11100467925342213,-0.6562531668755789,0.07985617168841684,-0.450008887573817,0.07632708683213811,-0.30978600456409433,0.0038255518289163717,-0.5081019177108211,0.008796869081160348,-0.6315089962298261,-0.00352342851166196,-0.49397975258945426,-0.0018084045016645233,-0.39085950967688793
L,0.0,0.0,0.19540515075334575,-0.016300655547731475,0.4011374920466289,-0.12143846256334911,0.5731712500402468,-0.18372944029148508,0.6952488113558041,-0.19570621018346743,0.3364864697378523,-0.46798019602171803,0.40076829935471775,-0.7106698641362811,0.42847378260376967,-0.8689406358897868,0.4550892683814649,-1.0,0.23087439055588793,-0.5093273526048191,0.239219923661109,-0.681919109551145,0.18729469929285555,-0.47856371985650453,0.16984301934822973,-0.32979772335888424,0.11944447849797783,-0.5172548580059715,0.11467097393719185,-0.66032696152057,0.08498043164223187,-0.45273424201931495,0.08097899178399756,-0.3111447694738199,0.0071227380801144775,-0.507344920545772,0.009133595484169171,-0.6362000406037867,-0.0005249595410344104,-0.5006188238023331,0.003117189344995179,-0.398120936505997
L,0.0,0.0,0.19550692391811125,-0.0157604947194316,0.3994618946264001,-0.1185158147473653,0.5716397764494454,-0.17930330976185044,0.694830349617529,-0.19208792891434187,0.33558017914291066,-0.4672286387114801,0.3993484021348989,-0.7092104009263791,0.42670986480240647,-0.8682939854505861,0.4523206855701306,-1.0,0.23041193056793557,-0.5078530873394812,0.23974877722623542,-0.6830848202714304,0.189154983701966,-0.47799142012938955,0.17170692842006996,-0.3281567997166192,0.11931208184183487,-0.5144450870893126,0.11364123136387917,-0.6598489175013375,0.08481629514948996,-0.45198344303600235,0.08146698615297251,-0.31233821085961394,0.007678939715942581,-0.5026231996714379,0.006756981708973172,-0.629153444409504,-0.0015906471403868423,-0.49143839332373007,0.004201513601643781,-0.3900209907193604
L,0.0,0.0,0.19108160418104014,-0.014324078387504574,0.3969931749504458,-0.11579496952794063,0.5724052992159137,-0.17218098039356863,0.6993611664255769,-0.18567362028548431,0.33947951384937924,-0.4670755806258143,0.4022626754837548,-0.7079683313178778,0.4284048082661513,-0.8671067763919648,0.4531562531731565,-1.0,0.23490862756057115,-0.5087786541287859,0.23606824067116386,-0.6752454126376902,0.18346730712642245,-0.46715067655986064,0.1730974737821993,-0.32712636727927497,0.1248347435241701,-0.5183362939927761,0.1109124552999191,-0.6566004245611884,0.08060047947004342,-0.44702725410438643,0.08408873943870904,-0.31791459936958444,0.014879054835575905,-0.510737002666915,0.008171090339803046,-0.6307538306160066,-0.003572742894467805,-0.484876143185875,0.005419154079293905,-0.38405850592332635
L,0.0,0.0,0.19076086624203137,-0.014277266068643737,0.39444812854713407,-0.11645918587236173,0.5692116271848746,-0.17450883303283016,0.695360872921124,-0.19249252516133133,0.3365665338082701,-0.46791156263151146,0.3987037991068696,-0.7081012085462014,0.426111529692968,-0.8671551990655183,0.4511721706802481,-1.0,0.23180335299858,-0.5093386683649749,0.2324899422204731,-0.670138495756794,0.18093971070659223,-0.4603993976452906,0.17227288246053474,-0.324802125160955,0.12196144120842928,-0.5186558010237826,0.11027564964759051,-0.6551277389907354,0.08112524031126722,-0.4448713807666725,0.08465978388633286,-0.31775924370631586,0.01182656318149507,-0.5111382605102813,0.007256760246309348,-0.6289868857964526,-0.004517660320565537,-0.48150197070189804,0.0031958853563984666,-0.38070693693653135
L,0.0,0.0,0.18973317781760715,-0.015755393487326106,0.3953706564367107,-0.12108516163270043,0.5698713774916145,-0.1808009194078997,0.6964970049133711,-0.19299380855531056,0.3378686160475725,-0.46720640955583087,0.40178866566768945,-0.7090114922632939,0.4289615836572965,-0.8676753719915372,0.4532702079033253,-1.0,0.23308342130572157,-0.5080561238678063,0.2392820446762197,-0.6750273477557732,0.1877044288772174,-0.4645690828966582,0.17402125895951392,-0.3226183803084082,0.1225452852334866,-0.5172574486363692,0.11652230473232744,-0.6593933880321994,0.08700772781661757,-0.4466740399101122,0.08505043023445774,-0.31195220206041563,0.010463531461576109,-0.5085068376937112,0.011680552718187456,-0.6308937558557407,0.0011554992890086678,-0.48354334329962373,0.004776204617904637,-0.38085023090864994
L,0.0,0.0,0.19010505488652732,-0.016579460665453162,0.3951561189479101,-0.1226427819893706,0.5710117772786332,-0.18353620407442736,0.6988638238811203,-0.19626173542229647,0.3366318893672587,-0.4678770606589195,0.4005229682338353,-0.7087214681536037,0.42819594803883065,-0.8674736331855916,0.4526989588499827,-1.0,0.23209916105910022,-0.5088803381389518,0.23698575867011926,-0.6746377912278891,0.18645784666904228,-0.462963685703328,0.1747396790239872,-0.3226410280733011,0.12221933175663866,-0.5180927488222822,0.11478768143073494,-0.6591272821577666,0.08666343642633308,-0.4452132517597234,0.0864289338312402,-0.31056123238979566,0.01079866710411922,-0.5092290461086459,0.010368087403394871,-0.6305716541323032,0.0005102088291465504,-0.4824741945056772,0.0053893087836853135,-0.3795336471057941
L,0.0,0.0,0.19190483852767132,-0.013259177317179153,0.3995857874840879,-0.12144192193962945,0.5728737523831618,-0.18065637485776212,0.6959142833033972,-0.1954483747777444,0.3362724404551048,-0.4675846014496767,0.40055143752969197,-0.7089238080297108,0.42903317989667644,-0.8667339835846877,0.45540693875778265,-1.0,0.23134296647291236,-0.5089118725011665,0.23899096853726204,-0.675009721951189,0.18857859871121802,-0.46613448172182553,0.1750396279015065,-0.3259130998198863,0.12058770596254835,-0.5170215875313602,0.11454462300075702,-0.6559576512947397,0.08689957595309189,-0.4435181990965651,0.0863464333478936,-0.30872338781586606,0.008536453809470969,-0.5085735425581812,0.010616511669261537,-0.6283355623503486,0.0014640489864165226,-0.48384538294753987,0.005956922945556872,-0.38218475352361575
L,0.0,0.0,0.19189627555080946,-0.013048970915648328,0.3994591472485552,-0.11871519767352051,0.5727706530462845,-0.17802215662767934,0.6974276417194725,-0.1937054760249707,0.33565255936250166,-0.4648234823986111,0.40156782151120424,-0.7084811729110209,0.4302109883172313,-0.8668428316694035,0.4566722075026277,-1.0,0.23029426876076686,-0.505450503544456,0.23824204386327233,-0.6749593839933644,0.18699300511435948,-0.4691398271930797,0.17168605959253028,-0.32700603447407395,0.11928942976402755,-0.5130177407493225,0.1143836071849531,-0.6552563056392278,0.08532746340529704,-0.44470265859383656,0.08313174764682375,-0.30828579967695247,0.007557095796016643,-0.5045027183677033,0.009001541359821888,-0.6262878749718761,-0.00028735111102156226,-0.4856621298973434,0.003997662774649164,-0.38525667502829186
L,0.0,0.0,0.18898474221760364,-0.01671012731617571,0.3916449829747016,-0.12456097726871353,0.5655457165551132,-0.1849628306689467,0.691310619212163,-0.19989891343601918,0.3319065143142345,-0.47331655130269695,0.3944578062190421,-0.7128882437871634,0.4224939055940494,-0.8691278076186919,0.44760226520773544,-1.0,0.22610397633132784,-0.5135242750649744,0.23348181657631786,-0.6776793552044225,0.18746064942021787,-0.47143858225128055,0.1738896416383378,-0.3294082958533391,0.11456334021877573,-0.5201298763158524,0.11175424759759527,-0.6594462676014631,0.08639087324361762,-0.44851110496594576,0.08345580547251773,-0.3126202251604285,0.0024510194160948543,-0.5082892781157582,0.008814363325522784,-0.6294623166090607,-1.8486570123024625e-05,-0.48544294188415255,0.0015511731244308717,-0.38365382162038686
L,0.0,0.0,0.19208428865371835,-0.021964430830927025,0.3942359980430012,-0.12545809087263524,0.5661410591337052,-0.18702748281192041,0.6905727884780123,-0.19980225461292822,0.3328272383007052,-0.47306870532521467,0.3960633814675098,-0.7120491728377707,0.4238458663546806,-0.8683947696338434,0.44901592224037995,-1.0,0.22718345981698357,-0.5135148630906317,0.23519588471407837,-0.680479698677261,0.18723858413447222,-0.47407594874770054,0.17258863364435015,-0.3309727820340074,0.11609215755912859,-0.5199364744113846,0.11212976300701334,-0.6607042909652712,0.08456339293168867,-0.4498653410198814,0.08219729337087701,-0.3157478177450916,0.004391415542659078,-0.5076915950055219,0.006927338697499492,-0.6289387559500926,-0.0023905319653058517,-0.4863270448802882,0.0016300859091471513,-0.3870678447430657
L,0.0,0.0,0.19380006497576535,-0.021634344761732423,0.3980956716241885,-0.1278608139008223,0.5725278084153863,-0.18863733122256973,0.6983776016173889,-0.20178598300892442,0.3370767174125474,-0.4733294976513424,0.4010424853236944,-0.7125346770141232,0.42816394037900923,-0.8687634868077163,0.45281267310044165,-1.0,0.23121571183924478,-0.5141758943928835,0.23902807318727695,-0.6779572830218298,0.19178830759026372,-0.4729607524812445,0.17701700292953504,-0.3288016163709461,0.1188077717230318,-0.5209652658256875,0.11558235651469781,-0.6564894964217454,0.08890532444317704,-0.44730838461286543,0.08628312168436579,-0.31072854897302193,0.005138356121173172,-0.5094942505287904,0.008670232989218055,-0.6275208329970805,0.0003357951839576965,-0.4865440494099776,0.004690618047310153,-0.3867882342564531
L,0.0,0.0,0.19250883448552358,-0.018910976274779993,0.3970439351312136,-0.12566328129154614,0.5717701066005372,-0.18641759050182127,0.698668695507389,-0.20169015586281522,0.3366784892919244,-0.4724408657762325,0.40144064971125926,-0.7110156433451787,0.42898263804750136,-0.8675485546753553,0.45344245217268536,-1.0,0.23130502172236603,-0.5127132067672139,0.23800638469986726,-0.6772821142808231,0.19198561701150663,-0.46934295217623506,0.17856909397513604,-0.32754150610815547,0.1192156573565837,-0.5191210803730891,0.11474580485006257,-0.6561836308479699,0.08935308030557722,-0.44444765929835545,0.08719082314593012,-0.3096286080204979,0.005879532458437632,-0.5081876971023584,0.007070434904097559,-0.6272222175338936,-0.00022741742614241508,-0.48552023100868585,0.004139090922364359,-0.38721147188469607
L,0.0,0.0,0.1923580894622803,-0.020946389593499842,0.4002679802639946,-0.12794902633503608,0.5735941300705701,-0.1880134577632327,0.698038716939337,-0.20398772524879472,0.337554055871949,-0.47115723878850757,0.40151147812078675,-0.7107031544428211,0.4287325715189854,-0.868194768376326,0.4541921653492973,-1.0,0.2322143121088825,-0.5117977743751717,0.24012527109301432,-0.6778449953817801,0.19282234824549369,-0.4746202861860981,0.17886340717478103,-0.3323554790914975,0.12040031471324476,-0.5183444641279309,0.11767598221876843,-0.6602558363651354,0.0905273249407576,-0.454411610074696,0.08718297931431368,-0.3184676389129508,0.007058415892150962,-0.5075729126296882,0.010400691915160947,-0.6299089074062761,0.0024871292363864324,-0.4937982997873983,0.005364044913064973,-0.3947565595580128
L,0.0,0.0,0.19288496094871896,-0.019284747763628967,0.4000426010340197,-0.12483095859056881,0.572837206209129,-0.18752198188033353,0.6983248057964594,-0.20502032495133166,0.3368825199021396,-0.4710432248896125,0.39935723949031227,-0.7098635687391973,0.4266841402207737,-0.8676987671755201,0.4513979376381635,-1.0,0.2324753353140515,-0.5110104314892343,0.24018810159050524,-0.6787215664919312,0.19316270396419513,-0.47214366830553706,0.1809624688422048,-0.3319740718098969,0.12186631178466013,-0.516881217815162,0.11717973158349902,-0.6576629417916476,0.0911396579576106,-0.4491351117149312,0.09066040465451447,-0.3178368990125596,0.009064731048403918,-0.5051392453413074,0.012267638447363234,-0.6240563034670298,0.004875162910805443,-0.48260394472380896,0.010167739988823643,-0.3846054403246341
L,0.0,0.0,0.1949888267263288,-0.015375082786977743,0.40027156737480346,-0.12120943337752875,0.5733685103989675,-0.18494769695842267,0.6989730702264348,-0.20348529079174685,0.3368770608112786,-0.46847840461425067,0.3977265346369477,-0.7076031172386685,0.42518120824404115,-0.8660365056707867,0.4489450592805264,-1.0,0.23084156654467608,-0.5090721015460503,0.2375195098328621,-0.6736275623159096,0.19097545184247808,-0.46023412267677216,0.18166585092103,-0.3259456010373047,0.1192678985596387,-0.5157003442185709,0.1127963165087719,-0.6551901724156499,0.0879580492020041,-0.43959144354735835,0.08955923848489244,-0.3125772725840634,0.005483656892368334,-0.5049269497942843,0.005780255182894586,-0.6217426614499081,-0.0011185314197191573,-0.4715115468978822,0.00482316714932453,-0.3724811637676759
L,0.0,0.0,0.19429660681904104,-0.013276601037864029,0.4001668941226286,-0.11909841250862803,0.5750453543591422,-0.1820539960325282,0.7022542368099055,-0.1976897140555855,0.33648119069995874,-0.4679073968839684,0.3985031134647473,-0.7072474553538786,0.4260380969244554,-0.8661394799768941,0.45029491308027825,-1.0,0.23059329714546176,-0.5081237734853614,0.23736248844485064,-0.6739786112535108,0.18996092511432167,-0.46219511680209363,0.17962390447667245,-0.32548147265465066,0.118628800783763,-0.5142415938194352,0.11250454649427509,-0.6530996887104926,0.08665432106791328,-0.438430632276192,0.08750373722332065,-0.30890090147087595,0.0048835397102722855,-0.5028090582317869,0.006015145128922727,-0.6201933577854916,-0.0015671037757466286,-0.47158815554382105,0.003942841812426474,-0.3719921342214247
L,0.0,0.0,0.1911040339660197,-0.017099551521680863,0.39702316192417536,-0.12448482595896464,0.5693897125102484,-0.1863854323432436,0.6929802948999048,-0.20747787295125705,0.33370213696948725,-0.4696882369682644,0.3954698297041358,-0.710104370961261,0.42255454421343486,-0.8678717370584439,0.44686150377661205,-1.0,0.22741999904708465,-0.509619132562354,0.23693224604755636,-0.6763285334064659,0.18894941616560093,-0.4676812341764095,0.17531604413428142,-0.32863604868101076,0.11564603484636378,-0.5157965099374838,0.11373378899527103,-0.6576926898762366,0.08666912179360856,-0.4451210633519646,0.08316371640463834,-0.3094563885189604,0.0019953753534256804,-0.5053151092615019,0.007211217029947269,-0.6267890300865315,-0.0006112089976593432,-0.4846273569703119,0.0011390880199093822,-0.3849939754499334
L,0.0,0.0,0.19201498222201746,-0.016786197302341512,0.398111268633918,-0.1230074447746532,0.5713923218987288,-0.18564069104957462,0.6959524691961859,-0.2028212488496983,0.3363014454736435,-0.468622497711432,0.39904695544401697,-0.7083932791824261,0.4259176955332355,-0.8677955575804773,0.4499818432361525,-1.0,0.2308119513563213,-0.5089075792971838,0.23984265965599166,-0.6768644983882236,0.188516219630046,-0.4671604619968669,0.17490456415776587,-0.3289328951282571,0.1195986134932136,-0.515681713768497,0.11576606866914164,-0.6566259417128766,0.08633927345798058,-0.4438442485984924,0.08427673729740298,-0.31066339954127675,0.006077584711115557,-0.5055505003089424,0.007465034271852924,-0.6258142043195245,-0.001084558232328882,-0.48259053525444445,0.003470312203398013,-0.38408211791780067
L,0.0,0.0,0.1939238249241714,-0.013330884461238809,0.3993776285551616,-0.11649270164394367,0.5728088996850303,-0.18014399556774835,0.6987625619078216,-0.20182892434057678,0.3327706233555353,-0.4652527375622333,0.3955569429199886,-0.7066480334749934,0.42314074860886774,-0.8666541255277177,0.44774112121424486,-1.0,0.22756899374492146,-0.5049161691861248,0.2362098339841438,-0.6721648701563814,0.1865268237492659,-0.4628195587538083,0.1718873485561356,-0.3197573593136809,0.1163281244888581,-0.5114585157986987,0.11202807416467145,-0.6506730497421636,0.08354658103438496,-0.43967663826609066,0.08127737233416205,-0.30529696295118675,0.003430219589767159,-0.5014265264514272,0.004735673912760483,-0.6206262524979136,-0.0035319673924092024,-0.47887379043379097,0.0012292024894587994,-0.379515863922482
L,0.0,0.0,0.19355240604560087,-0.01658992530950881,0.3990513981670969,-0.124108593891634,0.5751887735022371,-0.18252150378759208,0.703558324284471,-0.20318779458188868,0.34046521074937514,-0.46986129447534963,0.4022009006390459,-0.7088027809526991,0.429069152883707,-0.8680423990498493,0.4537231163931984,-1.0,0.23550570233224943,-0.509802537704192,0.24290067244877975,-0.6746165334097649,0.19061288387402475,-0.4640196937008334,0.17821838921000266,-0.32637646194911824,0.12385672528246323,-0.5161375046366721,0.11754896554733743,-0.6565276531529505,0.08787015594034135,-0.4455011552283748,0.08687325459767962,-0.31548119161059335,0.010842135490226555,-0.5057972880619936,0.01145618307803913,-0.6308246636207177,0.0014624205300662427,-0.4883815839060538,0.005481778855051097,-0.39018138041776784
